"user_id","datetime","weekday","place_name","transport_mode","lon_x","lat_y","geometry","traj","traj_id2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:36:20,"Tue",NA,"Bike",8.538802,47.365284,c(2683103.15809081, 1246631.19276629),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:36:35,"Tue",NA,"Bike",8.539186,47.365563,c(2683131.72705412, 1246662.61616305),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:36:49,"Tue",NA,"Bike",8.540732,47.366226,c(2683247.46248085, 1246737.96137311),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:37:00,"Tue",NA,"Bike",8.541517,47.36643,c(2683306.43467245, 1246761.47329106),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:37:10,"Tue",NA,"Bike",8.541714,47.366534,c(2683321.15146428, 1246773.24421236),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:37:25,"Tue",NA,"Bike",8.54338,47.366804,c(2683446.56087772, 1246805.03061993),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:37:40,"Tue",NA,"Bike",8.544383,47.366785,c(2683522.34625391, 1246803.9854481),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:37:50,"Tue",NA,"Bike",8.544482,47.366598,c(2683530.11661566, 1246783.30189062),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:38:00,"Tue",NA,"Bike",8.544985,47.366017,c(2683569.01856468, 1246719.24723272),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:38:14,"Tue",NA,"Bike",8.545456,47.365244,c(2683605.80543404, 1246633.8139717),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:38:25,"Tue",NA,"Bike",8.545968,47.364505,c(2683645.63681502, 1246552.20446427),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:38:39,"Tue",NA,"Bike",8.546378,47.364392,c(2683676.78238721, 1246540.07929495),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:38:50,"Tue",NA,"Bike",8.546619,47.36426,c(2683695.19291123, 1246525.66178369),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:39:00,"Tue",NA,"Bike",8.547811,47.363556,c(2683786.33408243, 1246448.66970741),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:39:10,"Tue",NA,"Bike",8.548116,47.363073,c(2683810.13106114, 1246395.30001722),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:39:20,"Tue",NA,"Bike",8.548493,47.362887,c(2683838.89995176, 1246375.02500925),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:39:30,"Tue",NA,"Bike",8.548505,47.362795,c(2683839.95103358, 1246364.8101384),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:39:41,"Tue",NA,"Bike",8.549052,47.361891,c(2683882.69069997, 1246264.8965421),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:39:56,"Tue",NA,"Bike",8.549276,47.361406,c(2683900.37392543, 1246211.2183174),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:40:06,"Tue",NA,"Bike",8.548904,47.361182,c(2683872.62666866, 1246185.91845449),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:40:16,"Tue",NA,"Bike",8.549543,47.360774,c(2683921.53693141, 1246141.244079),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:40:30,"Tue",NA,"Bike",8.550481,47.360028,c(2683993.5662517, 1246059.31450272),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:40:40,"Tue",NA,"Bike",8.550834,47.359597,c(2684020.91051478, 1246011.77795606),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:40:50,"Tue",NA,"Bike",8.551115,47.359184,c(2684042.78797406, 1245966.16549409),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:41:00,"Tue",NA,"Bike",8.551433,47.358831,c(2684067.36615535, 1245927.26297868),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:41:10,"Tue",NA,"Bike",8.55189,47.358556,c(2684102.32178654, 1245897.18082231),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:41:20,"Tue",NA,"Bike",8.552268,47.358181,c(2684131.46781343, 1245855.8971401),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:41:30,"Tue",NA,"Bike",8.552519,47.357748,c(2684151.11198245, 1245808.02952751),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:41:40,"Tue",NA,"Bike",8.552705,47.357334,c(2684165.81621537, 1245762.20450268),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:42:00,"Tue",NA,"Bike",8.553324,47.356445,c(2684213.98091603, 1245664.03824084),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:42:10,"Tue",NA,"Bike",8.553679,47.356119,c(2684241.31390385, 1245628.1777839),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:42:20,"Tue",NA,"Bike",8.553911,47.355706,c(2684259.49271649, 1245582.51356748),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:42:31,"Tue",NA,"Bike",8.554259,47.355252,c(2684286.49984942, 1245532.41602456),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:42:45,"Tue",NA,"Bike",8.55484,47.354773,c(2684331.14915931, 1245479.78973122),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:42:56,"Tue",NA,"Bike",8.555224,47.354456,c(2684360.6602891, 1245444.96154028),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:43:06,"Tue",NA,"Bike",8.555548,47.354074,c(2684385.74181226, 1245402.84291704),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:43:16,"Tue",NA,"Bike",8.556086,47.353676,c(2684427.01617062, 1245359.17590382),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:43:26,"Tue",NA,"Bike",8.556627,47.35334,c(2684468.41956919, 1245322.4049577),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:43:36,"Tue",NA,"Bike",8.556987,47.353046,c(2684496.08266811, 1245290.10853389),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:43:50,"Tue",NA,"Bike",8.558065,47.352523,c(2684578.35327352, 1245233.12793624),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:44:00,"Tue",NA,"Bike",8.558393,47.35209,c(2684603.82031967, 1245185.34490109),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:44:10,"Tue",NA,"Bike",8.558832,47.352049,c(2684637.05170301, 1245181.26033458),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:44:23,"Tue",NA,"Bike",8.559212,47.35218,c(2684665.55262145, 1245196.2335332),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-11 18:44:23,"Tue",NA,"Bike",8.559533,47.352055,c(2684690.00253908, 1245182.68367568),"COMBINE","2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:13:10,"Thu",NA,"Bike",8.559533,47.352055,c(2684690.00253908, 1245182.68367568),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:13:10,"Thu",NA,"Bike",8.558517,47.352158,c(2684613.08058783, 1245193.03816014),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:13:25,"Thu",NA,"Bike",8.558059,47.352437,c(2684578.03637624, 1245223.56084708),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:13:39,"Thu",NA,"Bike",8.557864,47.352713,c(2684562.86661826, 1245254.03361808),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:13:49,"Thu",NA,"Bike",8.557705,47.352859,c(2684550.62287217, 1245270.09311273),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:13:59,"Thu",NA,"Bike",8.557653,47.353063,c(2684546.3709151, 1245292.71577532),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:14:10,"Thu",NA,"Bike",8.556768,47.35382,c(2684478.31142022, 1245375.91838603),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:14:24,"Thu",NA,"Bike",8.556089,47.354428,c(2684426.05223028, 1245442.77905972),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:14:34,"Thu",NA,"Bike",8.555353,47.354955,c(2684369.61626448, 1245500.57413713),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:14:44,"Thu",NA,"Bike",8.554473,47.355278,c(2684302.62543086, 1245535.53633096),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:14:54,"Thu",NA,"Bike",8.55411,47.355622,c(2684274.65885112, 1245573.38896809),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:15:04,"Thu",NA,"Bike",8.553787,47.356161,c(2684249.40630182, 1245632.96288087),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:15:14,"Thu",NA,"Bike",8.553479,47.356641,c(2684225.38058472, 1245685.99396551),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:15:24,"Thu",NA,"Bike",8.553068,47.356998,c(2684193.7686045, 1245725.24069463),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:15:34,"Thu",NA,"Bike",8.552893,47.357345,c(2684180.00080768, 1245763.62903614),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:15:44,"Thu",NA,"Bike",8.552311,47.357745,c(2684135.40403254, 1245807.47298176),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:15:54,"Thu",NA,"Bike",8.552069,47.358336,c(2684116.19061083, 1245872.9152072),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:16:04,"Thu",NA,"Bike",8.551717,47.358723,c(2684088.98989764, 1245915.56087186),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:16:14,"Thu",NA,"Bike",8.551351,47.359096,c(2684060.75408243, 1245956.63528369),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:16:24,"Thu",NA,"Bike",8.550792,47.35961,c(2684017.71738627, 1246013.17820187),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:16:34,"Thu",NA,"Bike",8.550809,47.36007,c(2684018.27671143, 1246064.33479492),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:16:44,"Thu",NA,"Bike",8.550151,47.360312,c(2683968.19128731, 1246090.53373679),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:16:54,"Thu",NA,"Bike",8.549928,47.360789,c(2683950.59524908, 1246143.32344766),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:17:04,"Thu",NA,"Bike",8.54957,47.361269,c(2683922.79732208, 1246196.30234232),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:17:15,"Thu",NA,"Bike",8.549242,47.361783,c(2683897.21246438, 1246253.09324637),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:17:29,"Thu",NA,"Bike",8.548752,47.362729,c(2683858.71189685, 1246357.73680968),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:17:40,"Thu",NA,"Bike",8.548475,47.363103,c(2683837.20068518, 1246399.01862089),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:17:55,"Thu",NA,"Bike",8.547852,47.363757,c(2683789.11507763, 1246471.05877635),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:18:09,"Thu",NA,"Bike",8.547604,47.364139,c(2683769.78262387, 1246513.26117568),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:18:19,"Thu",NA,"Bike",8.547507,47.364169,c(2683762.40881511, 1246516.49274954),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:18:29,"Thu",NA,"Bike",8.547503,47.364323,c(2683761.86474186, 1246533.60875678),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:18:39,"Thu",NA,"Bike",8.54751,47.364856,c(2683761.55609176, 1246592.87018031),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:18:49,"Thu",NA,"Bike",8.547151,47.365655,c(2683733.18532321, 1246681.31240588),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:18:59,"Thu",NA,"Bike",8.546485,47.36582,c(2683682.62294923, 1246698.94512727),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:19:09,"Thu",NA,"Bike",8.54601,47.366184,c(2683646.17492195, 1246738.90483317),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:19:19,"Thu",NA,"Bike",8.545012,47.366525,c(2683570.26157579, 1246775.75072651),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:19:29,"Thu",NA,"Bike",8.544646,47.36662,c(2683542.46894772, 1246785.92223249),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:19:39,"Thu",NA,"Bike",8.544207,47.366832,c(2683508.97952208, 1246809.02316154),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:19:53,"Thu",NA,"Bike",8.543004,47.3667,c(2683418.32468798, 1246793.06908677),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:20:04,"Thu",NA,"Bike",8.542312,47.366627,c(2683366.17264035, 1246784.21822566),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:20:14,"Thu",NA,"Bike",8.541638,47.366508,c(2683315.45185842, 1246770.27307706),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:20:24,"Thu",NA,"Bike",8.541058,47.366409,c(2683271.79939169, 1246758.65152564),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:20:34,"Thu",NA,"Bike",8.540334,47.366124,c(2683217.56079644, 1246726.19980225),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:20:48,"Thu",NA,"Bike",8.539518,47.365698,c(2683156.59273013, 1246677.97599384),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:20:59,"Thu",NA,"Bike",8.539011,47.365302,c(2683118.91605879, 1246633.41519716),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:21:09,"Thu",NA,"Bike",8.538158,47.365025,c(2683054.91943679, 1246601.71770933),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:21:19,"Thu",NA,"Bike",8.537497,47.364644,c(2683005.58619809, 1246558.66222242),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:21:29,"Thu",NA,"Bike",8.536921,47.364333,c(2682962.56359691, 1246523.47897099),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:21:39,"Thu",NA,"Bike",8.536583,47.36424,c(2682937.17823867, 1246512.78279514),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:21:49,"Thu",NA,"Bike",8.535906,47.363781,c(2682886.75612609, 1246461.04007296),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:21:59,"Thu",NA,"Bike",8.535337,47.363447,c(2682844.29658066, 1246423.30815437),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:22:09,"Thu",NA,"Bike",8.535293,47.363478,c(2682840.92492315, 1246426.70799997),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:22:19,"Thu",NA,"Bike",8.535211,47.363438,c(2682834.79329208, 1246422.17460411),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:22:29,"Thu",NA,"Bike",8.535147,47.363409,c(2682830.0041742, 1246418.88309343),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:22:43,"Thu",NA,"Bike",8.535188,47.363414,c(2682833.09329834, 1246419.48222537),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:22:53,"Thu",NA,"Bike",8.535176,47.363401,c(2682832.20708747, 1246418.02433757),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:23:05,"Thu",NA,"Bike",8.535182,47.363362,c(2682832.72088106, 1246413.69500802),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:23:14,"Thu",NA,"Bike",8.535181,47.363346,c(2682832.67020437, 1246411.91521896),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:23:24,"Thu",NA,"Bike",8.534755,47.363348,c(2682800.48959489, 1246411.68797598),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:23:34,"Thu",NA,"Bike",8.53414,47.363368,c(2682754.00511203, 1246413.26265335),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:23:44,"Thu",NA,"Bike",8.533716,47.36337,c(2682721.97558092, 1246413.03794612),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:23:54,"Thu",NA,"Bike",8.533414,47.36348,c(2682698.99368513, 1246424.94843167),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:24:04,"Thu",NA,"Bike",8.533128,47.36361,c(2682677.18940845, 1246439.09928188),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:24:14,"Thu",NA,"Bike",8.532733,47.363873,c(2682646.94591785, 1246467.92113877),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:24:24,"Thu",NA,"Bike",8.532468,47.363963,c(2682626.79010901, 1246477.64745712),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:24:34,"Thu",NA,"Bike",8.532447,47.364112,c(2682624.97300534, 1246494.18981267),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:24:45,"Thu",NA,"Bike",8.532428,47.364485,c(2682622.95984766, 1246535.63656406),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:24:55,"Thu",NA,"Bike",8.53213,47.364668,c(2682600.16765832, 1246555.66712735),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:25:09,"Thu",NA,"Bike",8.531371,47.364811,c(2682542.61731756, 1246570.76592704),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:25:19,"Thu",NA,"Bike",8.530855,47.364788,c(2682503.67838653, 1246567.66635832),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:25:34,"Thu",NA,"Bike",8.530121,47.364581,c(2682448.5579605, 1246543.88251593),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:25:44,"Thu",NA,"Bike",8.529526,47.364382,c(2682403.92377187, 1246521.13451057),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:25:54,"Thu",NA,"Bike",8.528649,47.364316,c(2682337.78355838, 1246512.87665679),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:26:04,"Thu",NA,"Bike",8.52828,47.363846,c(2682310.63755648, 1246460.23917502),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:26:14,"Thu",NA,"Bike",8.527919,47.363592,c(2682283.76198367, 1246431.62314753),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:26:24,"Thu",NA,"Bike",8.527628,47.363184,c(2682262.41114255, 1246385.96029),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:26:34,"Thu",NA,"Bike",8.527397,47.362696,c(2682245.71546454, 1246331.46672003),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:26:44,"Thu",NA,"Bike",8.526887,47.362385,c(2682207.67208486, 1246296.35814887),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:26:59,"Thu",NA,"Bike",8.526712,47.362317,c(2682194.55819642, 1246288.61520776),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:27:14,"Thu",NA,"Bike",8.526808,47.362279,c(2682201.86820039, 1246284.4912685),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:27:24,"Thu",NA,"Bike",8.52661,47.362093,c(2682187.19884395, 1246263.60607693),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:27:34,"Thu",NA,"Bike",8.526022,47.361869,c(2682143.1288061, 1246238.08811107),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:27:44,"Thu",NA,"Bike",8.525645,47.361518,c(2682115.19219699, 1246198.67253359),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:27:54,"Thu",NA,"Bike",8.525269,47.361249,c(2682087.20450664, 1246168.37415728),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:28:04,"Thu",NA,"Bike",8.524527,47.36072,c(2682031.96979265, 1246108.78880086),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:28:15,"Thu",NA,"Bike",8.523716,47.360219,c(2681971.47874487, 1246052.24467721),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:28:28,"Thu",NA,"Bike",8.523086,47.360226,c(2681923.87865077, 1246052.36497706),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:28:38,"Thu",NA,"Bike",8.523064,47.360209,c(2681922.24291977, 1246050.45210321),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:28:49,"Thu",NA,"Bike",8.522956,47.360069,c(2681914.29981996, 1246034.77542497),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:28:59,"Thu",NA,"Bike",8.522966,47.359945,c(2681915.24570496, 1246021.00066319),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:29:09,"Thu",NA,"Bike",8.522542,47.359651,c(2681883.66864023, 1245987.87388431),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:29:19,"Thu",NA,"Bike",8.522432,47.359383,c(2681875.77081582, 1245957.96529047),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:29:30,"Thu",NA,"Bike",8.522561,47.358798,c(2681886.41383093, 1245893.06488776),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:29:44,"Thu",NA,"Bike",8.522255,47.358279,c(2681864.09518478, 1245835.04790647),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:29:55,"Thu",NA,"Bike",8.52232,47.357979,c(2681869.46597914, 1245801.76444125),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:30:09,"Thu",NA,"Bike",8.522785,47.35765,c(2681905.09827104, 1245765.67444556),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:30:20,"Thu",NA,"Bike",8.52332,47.357215,c(2681946.18188269, 1245717.87365106),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:30:34,"Thu",NA,"Bike",8.523115,47.355961,c(2681932.62232382, 1245578.25134696),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:30:44,"Thu",NA,"Bike",8.523442,47.355334,c(2681958.28908933, 1245508.88871361),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:30:54,"Thu",NA,"Bike",8.523473,47.355212,c(2681960.81851295, 1245495.35825298),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:31:06,"Thu",NA,"Bike",8.522763,47.354854,c(2681907.73091767, 1245454.81778824),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:31:20,"Thu",NA,"Bike",8.522588,47.354474,c(2681895.09389852, 1245412.39023906),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:31:30,"Thu",NA,"Bike",8.523038,47.354249,c(2681929.43563371, 1245387.84653512),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:31:40,"Thu",NA,"Bike",8.523253,47.354088,c(2681945.92566362, 1245370.17253352),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:31:50,"Thu",NA,"Bike",8.523271,47.353907,c(2681947.56365652, 1245350.06942191),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:32:00,"Thu",NA,"Bike",8.523239,47.353756,c(2681945.37816721, 1245333.24922076),"COMBINE","3"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-13 18:32:10,"Thu",NA,"Bike",8.523244,47.35374,c(2681945.78049264, 1245331.47570992),"COMBINE","3"
